queried_sp_name,key,canonicalName,rank
Rapistrum rugosum,8212447,Rapistrum rugosum linnaeanum,VARIETY
Rapistrum rugosum,5373375,Rapistrum rugosum linnaeanum,SUBSPECIES
Rapistrum rugosum,5373370,Rapistrum rugosum orientale,SUBSPECIES
Rapistrum rugosum,7817733,Rapistrum rugosum glabrum,VARIETY
Sonchus oleraceus,8228544,Sonchus oleraceus,SPECIES
Sonchus oleraceus,3105754,Sonchus oleraceus,SPECIES
Sonchus oleraceus,6290489,Sonchus oleraceus laevis,VARIETY
Sonchus oleraceus,6290490,Sonchus oleraceus asper,SUBSPECIES
Sonchus oleraceus,6290417,Sonchus oleraceus oleraceus,SUBSPECIES
Sonchus oleraceus,6290419,Sonchus oleraceus angustissimus,SUBSPECIES
Sonchus oleraceus,8516268,Sonchus oleraceus ciliatus,VARIETY
Sonchus oleraceus,8686717,Sonchus oleraceus runcinatus,VARIETY
Sonchus oleraceus,8698374,Sonchus oleraceus purpurascens,VARIETY
Sonchus oleraceus,8699328,Sonchus oleraceus laevis,VARIETY
Senecio selloi,3108638,Senecio selloi,SPECIES
Baccharis coridifolia,3129366,Baccharis coridifolia,SPECIES
Baccharis coridifolia,9152356,Baccharis coridifolia beta,VARIETY
Baccharis coridifolia,4251550,Baccharis coridifolia bicolor,SUBSPECIES
Baccharis coridifolia,9117006,Baccharis coridifolia coridifolia,VARIETY
Blumenbachia insignis,5646406,Blumenbachia insignis,SPECIES
Carduus acanthoides,8227262,Carduus acanthoides,SPECIES
Carduus acanthoides,8267727,Carduus acanthoides,SPECIES
Carduus acanthoides,7694949,Carduus acanthoides,SPECIES
Carduus acanthoides,3114643,Carduus acanthoides,SPECIES
Carduus acanthoides,7742876,Carduus acanthoides,SPECIES
Carduus acanthoides,8059487,Carduus acanthoides,SPECIES
Carduus acanthoides,8662245,Carduus acanthoides,SPECIES
Carduus acanthoides,6076840,Carduus acanthoides sintenisii,SUBSPECIES
Carduus acanthoides,9806472,Carduus acanthoides ochranthus,FORM
Carduus acanthoides,7066705,Carduus acanthoides acanthoides,SUBSPECIES
Verbena intermedia,8145163,Verbena intermedia,SPECIES
Verbena intermedia,8585637,Verbena intermedia,SPECIES
Verbena intermedia,7297621,Verbena intermedia,SPECIES
Verbena intermedia,4086388,Verbena intermedia glabrescens,FORM
Verbena intermedia,4086394,Verbena intermedia albiflora,FORM
Verbena intermedia,4086382,Verbena intermedia lanuginosa,VARIETY
Verbena intermedia,5701291,Eupatorium verbenaceum intermedia,FORM
Gerardia genistifolia,8180134,Gerardia genistifolia,SPECIES
Gerardia genistifolia,8359279,Gerardia genistifolia elongata,VARIETY
Eupatorium bupleurifolium,5403070,Eupatorium bupleurifolium,SPECIES
Eupatorium bupleurifolium,5704874,Eupatorium bupleurifolium linifolium,VARIETY
Eupatorium bupleurifolium,5704875,Eupatorium bupleurifolium ensifolia,VARIETY
Eupatorium bupleurifolium,5704877,Eupatorium bupleurifolium asclepiadeum,VARIETY
Eupatorium bupleurifolium,5704872,Eupatorium bupleurifolium microcephala,VARIETY
Eupatorium bupleurifolium,7338923,Eupatorium bupleurifolium bupleurifolium,VARIETY
Eupatorium bupleurifolium,5704870,Eupatorium bupleurifolium typica,FORM
Eupatorium bupleurifolium,7177098,Eupatorium bupleurifolium bupleurifolium,FORM
Eupatorium macrocephalum,5402765,Eupatorium macrocephalum,SPECIES
Eupatorium macrocephalum,5703328,Eupatorium macrocephalum stigmatosum,VARIETY
Eupatorium macrocephalum,7176706,Eupatorium macrocephalum macrocephalum,VARIETY
Eupatorium macrocephalum,5703324,Eupatorium macrocephalum strigosum,VARIETY
Eupatorium macrocephalum,5703331,Eupatorium macrocephalum angustifolium,VARIETY
Lathyrus nervosus,7798996,Lathyrus nervosus,SPECIES
Lathyrus nervosus,5356378,Lathyrus nervosus,SPECIES
Passiflora caerulea,2874199,Passiflora caerulea,SPECIES
Passiflora caerulea,8783400,Passiflora caerulea,SPECIES
Passiflora caerulea,7957653,Passiflora caerulea,SPECIES
Passiflora caerulea,7313351,Passiflora caerulea caerulea,VARIETY
Passiflora caerulea,3586740,Passiflora caerulea angustifolia,VARIETY
Passiflora caerulea,9093891,Passiflora caerulea regnellii,VARIETY
Passiflora caerulea,3586713,Passiflora caerulea regnellii,VARIETY
Passiflora caerulea,3586729,Passiflora caerulea glauca,VARIETY
Passiflora caerulea,7663717,Passiflora caerulea glaucophylla,VARIETY
Passiflora caerulea,7467435,Passiflora caerulea glaucophylla,VARIETY
Spilanthes stolonifera,3092129,Spilanthes stolonifera,SPECIES
Spilanthes stolonifera,6296206,Spilanthes stolonifera stolonifera,VARIETY
Spilanthes stolonifera,4245983,Spilanthes stolonifera pusilla,VARIETY
Acmella decumbens,5386717,Acmella decumbens,SPECIES
Acmella decumbens,5693154,Acmella decumbens affinis,VARIETY
Acmella decumbens,6296205,Acmella decumbens decumbens,VARIETY
Eristalis taeniops,1542721,Eristalis taeniops,SPECIES
Eristalinus taeniops,1542714,Eristalinus taeniops,SPECIES
Bombus atratus,1340501,Bombus atratus,SPECIES
Chlorostilbon aureoventris,2476095,Chlorostilbon aureoventris,SPECIES
Chlorostilbon aureoventris,7192825,Chlorostilbon aureoventris aureoventris,SUBSPECIES
Chlorostilbon aureoventris,6178768,Chlorostilbon aureoventris berlepschi,SUBSPECIES
Chlorostilbon aureoventris,6178769,Chlorostilbon aureoventris pucherani,SUBSPECIES
Mischocyttarus drewseni,1309846,Mischocyttarus drewseni,SPECIES
Mischocyttarus drewseni,6247433,Mischocyttarus drewseni andinus,SUBSPECIES
Mischocyttarus drewseni,6247434,Mischocyttarus drewseni gigas,SUBSPECIES
Campsomeris bistrimacula,NA,NA,NA
Ceratina montana,5039929,Ceratina montana,SPECIES
Colletes cyaneus,1348666,Colletes cyaneus,SPECIES
Entypus ferruginipennis,7921969,Entypus ferruginipennis,SPECIES
Leioproctus indigoticus,NA,NA,NA
Thespieus catochra,1946326,Thespieus catochra,SPECIES
Strymon eurytulus,NA,NA,NA
Xylocopa augusti,1342364,Xylocopa augusti,SPECIES
Augochloropsis erato,NA,NA,NA
Ruizantheda divaricata,1352002,Ruizantheda divaricata,SPECIES
Colias lesbia,5137588,Colias lesbia,SPECIES
Colias lesbia,7207617,Colias lesbia mineira,SUBSPECIES
Colias lesbia,9128233,Colias lesbia lesbia,SUBSPECIES
Colias lesbia,8744929,Colias lesbia antarctica,SUBSPECIES
Tatochila autodice,1920611,Tatochila autodice,SPECIES
Trichopoda giacomelli,5059826,Trichopoda giacomelli,SPECIES
Lupinus microcarpus,2964426,Lupinus microcarpus,SPECIES
Lupinus microcarpus,6449271,Lupinus microcarpus scopulorum,SUBSPECIES
Lupinus microcarpus,2964431,Lupinus microcarpus horizontalis,VARIETY
Lupinus microcarpus,3908900,Lupinus microcarpus recurvatus,VARIETY
Lupinus microcarpus,3908887,Lupinus microcarpus scopulorum,VARIETY
Lupinus microcarpus,2964429,Lupinus microcarpus densiflorus,VARIETY
Lupinus microcarpus,3908891,Lupinus microcarpus ruber,VARIETY
Lupinus microcarpus,3970923,Lupinus microcarpus glareosus,VARIETY
Lupinus microcarpus,7274970,Lupinus microcarpus microcarpus,VARIETY
Prunus demissa,7513704,Prunus demissa,SPECIES
Prunus demissa,3022618,Prunus demissa,SPECIES
Prunus demissa,4926563,Prunus demissa demissa,SUBSPECIES
Prunus demissa,7897834,Prunus demissa melanocarpa,VARIETY
Rubus strigosus,6368397,Rubus strigosus,SPECIES
Rubus strigosus,2995620,Rubus strigosus kanayamensis,VARIETY
Rubus strigosus,3853063,Rubus strigosus eucyclus,VARIETY
Rubus strigosus,2993156,Rubus strigosus caudatus,VARIETY
Rubus strigosus,2993173,Rubus strigosus canadensis,VARIETY
Rubus strigosus,2993169,Rubus strigosus arizonicus,VARIETY
Rubus strigosus,2993163,Rubus strigosus albus,VARIETY
Rubus strigosus,8572522,Rubus strigosus acalyphaceus,VARIETY
Rubus strigosus,2993141,Rubus strigosus tonsus,VARIETY
Rubus strigosus,7949879,Rubus strigosus albus,VARIETY
Holodiscus dumosus,2987762,Holodiscus dumosus,SPECIES
Holodiscus dumosus,8306014,Holodiscus dumosus,SPECIES
Holodiscus dumosus,2987786,Holodiscus dumosus australis,VARIETY
Holodiscus dumosus,2987781,Holodiscus dumosus saxicola,SUBSPECIES
Holodiscus dumosus,8349433,Holodiscus dumosus cedrorus,VARIETY
Holodiscus dumosus,2987789,Holodiscus dumosus glabrescens,VARIETY
Holodiscus dumosus,7272096,Holodiscus dumosus dumosus,VARIETY
Holodiscus dumosus,2987763,Holodiscus dumosus schaffneri,VARIETY
Holodiscus dumosus,7742927,Holodiscus dumosus australis,VARIETY
Holodiscus dumosus,2987765,Holodiscus dumosus typicus,VARIETY
Petalostemon purpureus,7275045,Petalostemon purpureus purpureus,VARIETY
Petalostemon purpureus,3909348,Petalostemon purpureus mollis,VARIETY
Petalostemon purpureus,6372621,Petalostemon purpureus pubescens,FORM
Petalostemon purpureus,7471815,Petalostemon purpureus albiflorus,FORM
Petalostemon candidus,4271787,Petalostemon candidus oligophyllus,VARIETY
Petalostemon candidus,4926613,Petalostemon candidus occidentalis,VARIETY
Petalostemon candidus,8464699,Petalostemon candidus occidentalis,VARIETY
Chrysopsis villosa,5698966,Chrysopsis villosa fastigiata,VARIETY
Chrysopsis villosa,5698971,Chrysopsis villosa discoidea,VARIETY
Chrysopsis villosa,5709247,Chrysopsis villosa glomerata,VARIETY
Chrysopsis villosa,5698677,Chrysopsis villosa viscida,VARIETY
Chrysopsis villosa,5698976,Chrysopsis villosa camphorata,VARIETY
Chrysopsis villosa,5698958,Chrysopsis villosa hispida,VARIETY
Chrysopsis villosa,5698950,Chrysopsis villosa scabra,VARIETY
Chrysopsis villosa,5698943,Chrysopsis villosa stenophylla,VARIETY
Chrysopsis villosa,5698969,Chrysopsis villosa echioides,VARIETY
Chrysopsis villosa,5698974,Chrysopsis villosa camporum,VARIETY
Sieversia ciliata,7830378,Sieversia ciliata,SPECIES
Sieversia ciliata,5364200,Sieversia ciliata,SPECIES
Sieversia ciliata,8286846,Sieversia ciliata,SPECIES
Aster foliaceus,5406423,Aster foliaceus,SPECIES
Aster foliaceus,7620290,Aster foliaceus,SPECIES
Aster foliaceus,7685210,Aster foliaceus apricus,SUBSPECIES
Aster foliaceus,6865781,Aster foliaceus foliaceus,VARIETY
Aster foliaceus,5693977,Aster foliaceus typicus,VARIETY
Aster foliaceus,5693996,Aster foliaceus eatonii,VARIETY
Aster foliaceus,7435875,Aster foliaceus foliaceus,SUBSPECIES
Aster foliaceus,5694001,Aster foliaceus cusickii,VARIETY
Aster foliaceus,8714532,Aster foliaceus sublinearis,VARIETY
Aster foliaceus,5693983,Aster foliaceus subgeminatus,VARIETY
Galium boreale,9204986,Galium boreale,SPECIES
Galium boreale,7665313,Galium boreale,SPECIES
Galium boreale,2914338,Galium boreale,SPECIES
Galium boreale,8364380,Galium boreale,SPECIES
Galium boreale,6367621,Galium boreale intermedium,SUBSPECIES
Galium boreale,6288887,Galium boreale linearifolium,SUBSPECIES
Galium boreale,9413258,Galium boreale rubioides,SUBSPECIES
Galium boreale,2913333,Galium boreale exoletum,SUBSPECIES
Galium boreale,2914357,Galium boreale ciliatum,VARIETY
Galium boreale,2914366,Galium boreale glabrum,VARIETY
Gilia aggregata,6394399,Gilia aggregata,SPECIES
Gilia aggregata,7708144,Gilia aggregata texana,SUBSPECIES
Gilia aggregata,5659921,Gilia aggregata formosissima,SUBSPECIES
Gilia aggregata,5659910,Gilia aggregata maculata,VARIETY
Gilia aggregata,5659934,Gilia aggregata bridgesii,VARIETY
Gilia aggregata,5341641,Gilia aggregata macrosiphon,VARIETY
Gilia aggregata,5659904,Gilia aggregata texana,VARIETY
Gilia aggregata,5709460,Gilia aggregata euaggregata,SUBSPECIES
Gilia aggregata,8340473,Gilia aggregata bridgesii,SUBSPECIES
Gilia aggregata,5659941,Gilia aggregata attenuata,VARIETY
Malvastrum coccineum,6377776,Malvastrum coccineum,SPECIES
Malvastrum coccineum,3939638,Malvastrum coccineum grossulariifolium,VARIETY
Malvastrum coccineum,3939650,Malvastrum coccineum dissectum,VARIETY
Lathyrus ornatus,5356564,Lathyrus ornatus,SPECIES
Lathyrus ornatus,7918157,Lathyrus ornatus,SPECIES
Silene halli,5587370,Silene hallii,SPECIES
Armeria scabra,8256851,Armeria scabra,SPECIES
Armeria scabra,8656234,Armeria scabra,SPECIES
Armeria scabra,7136670,Armeria scabra,SPECIES
Armeria scabra,8127261,Armeria scabra,SPECIES
Armeria scabra,8168441,Armeria scabra,SPECIES
Armeria scabra,7741504,Armeria scabra labradorica,SUBSPECIES
Armeria scabra,5668165,Armeria scabra arctica,SUBSPECIES
Armeria scabra,5668161,Armeria scabra glabricalyx,VARIETY
Armeria scabra,5668154,Armeria scabra sibirica,SUBSPECIES
Armeria scabra,5668157,Armeria scabra labradorica,VARIETY
Leontodon taraxacoides,7975952,Leontodon taraxacoides,SPECIES
Leontodon taraxacoides,7997328,Leontodon taraxacoides,SPECIES
Leontodon taraxacoides,7453381,Leontodon taraxacoides,SPECIES
Leontodon taraxacoides,3137532,Leontodon taraxacoides,SPECIES
Leontodon taraxacoides,4274091,Leontodon taraxacoides taraxacoides,SUBSPECIES
Leontodon taraxacoides,4252915,Leontodon taraxacoides mesorhynchus,SUBSPECIES
Leontodon taraxacoides,4252923,Leontodon taraxacoides hispidus,SUBSPECIES
Leontodon taraxacoides,7541025,Leontodon taraxacoides mesorrhynchus,SUBSPECIES
Leontodon taraxacoides,4253169,Leontodon taraxacoides longirostris,SUBSPECIES
Pedicularis arctica,3726519,Pedicularis arctica,SPECIES
Pedicularis arctica,8575741,Pedicularis arctica,SPECIES
Pedicularis arctica,8435699,Pedicularis arctica,SPECIES
Pedicularis arctica,9644616,Pedicularis arctica,SPECIES
Erigeron eriocephalus,3146872,Erigeron eriocephalus,SPECIES
Erigeron eriocephalus,8057495,Erigeron eriocephalus,SPECIES
Viola papilionacea,5331250,Viola papilionacea,SPECIES
Viola papilionacea,7296360,Viola papilionacea papilionacea,FORM
Viola papilionacea,5663824,Viola papilionacea albiflora,FORM
Viola papilionacea,7296363,Viola papilionacea papilionacea,VARIETY
Viola papilionacea,5331244,Viola papilionacea priceana,VARIETY
Prosopis juliflora,5358460,Prosopis juliflora,SPECIES
Prosopis juliflora,7224399,Prosopis juliflora juliflora,VARIETY
Prosopis juliflora,5358464,Prosopis juliflora horrida,VARIETY
Prosopis juliflora,5580718,Prosopis juliflora arborea,FORM
Prosopis juliflora,5358468,Prosopis juliflora torreyana,VARIETY
Prosopis juliflora,5358551,Prosopis juliflora articulata,VARIETY
Prosopis juliflora,5580512,Prosopis juliflora fruticosa,FORM
Prosopis juliflora,5358469,Prosopis juliflora glandulosa,VARIETY
Prosopis juliflora,5358462,Prosopis juliflora inermis,VARIETY
Prosopis juliflora,5358540,Prosopis juliflora velutina,VARIETY
Capsicum frutescens,6402384,Capsicum frutescens,SPECIES
Capsicum frutescens,8403992,Capsicum frutescens,SPECIES
Capsicum frutescens,8946014,Capsicum frutescens,SPECIES
Capsicum frutescens,7347313,Capsicum frutescens frutescens,SUBSPECIES
Capsicum frutescens,7299465,Capsicum frutescens frutescens,VARIETY
Capsicum frutescens,3798773,Capsicum frutescens conoides,VARIETY
Capsicum frutescens,3798788,Capsicum frutescens baccatum,VARIETY
Capsicum frutescens,3798744,Capsicum frutescens minus,VARIETY
Capsicum frutescens,3798766,Capsicum frutescens glabriusculum,VARIETY
Capsicum frutescens,6561711,Capsicum frutescens conoides,SUBSPECIES
Calopogon pulchellus,2842646,Calopogon pulchellus,SPECIES
Calopogon pulchellus,7368134,Calopogon pulchellus,SPECIES
Calopogon pulchellus,8297140,Calopogon pulchellus simpsonii,VARIETY
Calopogon pulchellus,7346147,Calopogon pulchellus pulchellus,VARIETY
Calopogon pulchellus,2842660,Calopogon pulchellus simpsonii,VARIETY
Calopogon pulchellus,6315642,Calopogon pulchellus latifolius,VARIETY
Calopogon pulchellus,2842653,Calopogon pulchellus albiflorus,FORM
Calopogon pulchellus,2842634,Calopogon pulchellus graminifolius,VARIETY
Calopogon pulchellus,2842643,Calopogon pulchellus latifolius,FORM
Andromeda glaucophylla,6400198,Andromeda glaucophylla,SPECIES
Andromeda glaucophylla,5684328,Andromeda glaucophylla iodandra,VARIETY
Andromeda glaucophylla,5684323,Andromeda glaucophylla latifolia,FORM
Andromeda glaucophylla,7903149,Andromeda glaucophylla latifolia,VARIETY
Andromeda glaucophylla,7597452,Andromeda glaucophylla glaucophylla,VARIETY
Cordia globosa,8332565,Cordia globosa,SPECIES
Cordia globosa,5341287,Cordia globosa,SPECIES
Cordia globosa,8544673,Cordia globosa,SPECIES
Cordia globosa,7563853,Cordia globosa humilis,SUBSPECIES
Cordia globosa,5341288,Cordia globosa globosa,VARIETY
Cordia globosa,5662140,Cordia globosa humilis,VARIETY
Cordia globosa,1591788,Cordiamyia globosa,SPECIES
Beta maritima,5383922,Beta maritima,SPECIES
Beta maritima,7478769,Beta maritima danica,SUBSPECIES
Beta maritima,8175781,Beta maritima orientalis,SUBSPECIES
Beta maritima,8159522,Beta maritima glabra,VARIETY
Beta maritima,8026725,Beta maritima prostrata,VARIETY
Beta maritima,7835752,Beta maritima marcosii,SUBSPECIES
Beta maritima,8305381,Beta maritima atriplicifolia,VARIETY
Beta maritima,7914944,Beta maritima pilosa,VARIETY
Beta maritima,8031835,Beta maritima atriplicifolia,SUBSPECIES
Beta maritima,7982567,Beta maritima erecta,VARIETY
Rosa eglanteria,8337611,Rosa eglanteria,SPECIES
Rosa eglanteria,8068537,Rosa eglanteria,SPECIES
Rosa eglanteria,8213957,Rosa eglanteria,SPECIES
Rosa eglanteria,9630565,Rosa eglanteria,SPECIES
Rosa eglanteria,3006084,Rosa eglanteria,SPECIES
Rosa eglanteria,3008115,Rosa eglanteria sepium,VARIETY
Rosa eglanteria,9427861,Rosa eglanteria bicolor,VARIETY
Rosa eglanteria,3008292,Rosa eglanteria lutea,VARIETY
Rosa eglanteria,9531131,Rosa eglanteria punicea,VARIETY
Rosa eglanteria,3008136,Rosa eglanteria nemoralis,VARIETY
Swida stlonifera,NA,NA,NA
Oxalis corymbosa,3626865,Oxalis corymbosa,SPECIES
Helianthus laetiflorus,3119181,Helianthus laetiflorus,SPECIES
Helianthus laetiflorus,6293220,Helianthus laetiflorus laetiflorus,VARIETY
Helianthus laetiflorus,4251118,Helianthus laetiflorus subrhomboideus,VARIETY
Helianthus laetiflorus,6446458,Helianthus laetiflorus rigidus,FORM
Helianthus laetiflorus,6293219,Helianthus laetiflorus laetiflorus,FORM
Helianthus laetiflorus,6293221,Helianthus laetiflorus tricuspis,VARIETY
Helianthus laetiflorus,4251121,Helianthus laetiflorus rigidus,VARIETY
Gentiana puberula,7983183,Gentiana puberula,SPECIES
Gentiana puberula,3170042,Gentiana puberula,SPECIES
Gentiana puberula,8294688,Gentiana puberula,SPECIES
Hibiscus lasiocarpos,6377193,Hibiscus lasiocarpos,SPECIES
Hibiscus lasiocarpos,3936081,Hibiscus lasiocarpos californicus,VARIETY
Convolvulus sepium,6430272,Convolvulus sepium,SPECIES
Convolvulus sepium,7384966,Convolvulus sepium,SPECIES
Convolvulus sepium,3678368,Convolvulus sepium fraterniflorus,VARIETY
Convolvulus sepium,3678337,Convolvulus sepium pubescens,VARIETY
Convolvulus sepium,3678415,Convolvulus sepium americanus,VARIETY
Convolvulus sepium,9340256,Convolvulus sepium maritimus,VARIETY
Convolvulus sepium,4274655,Convolvulus sepium dumetorum,VARIETY
Convolvulus sepium,9412388,Convolvulus sepium silvaticus,SUBSPECIES
Convolvulus sepium,7324111,Convolvulus sepium sepium,VARIETY
Convolvulus sepium,3678385,Convolvulus sepium communis,VARIETY
Heuchera hispida,3032682,Heuchera hispida,SPECIES
Heuchera hispida,7565081,Heuchera hispida,SPECIES
Heuchera hispida,6868400,Heuchera hispida hirsuticaulis,VARIETY
Cassia chamaecrista,5351283,Cassia chamaecrista,SPECIES
Cassia chamaecrista,7797180,Cassia chamaecrista,SPECIES
Cassia chamaecrista,8215686,Cassia chamaecrista,SPECIES
Cassia chamaecrista,7802291,Cassia chamaecrista,SPECIES
Cassia chamaecrista,5351591,Cassia chamaecrista nictitans,VARIETY
Cassia chamaecrista,5351281,Cassia chamaecrista robusta,VARIETY
Cassia chamaecrista,7421873,Cassia chamaecrista hirsuta,FORM
Cassia chamaecrista,5616961,Cassia chamaecrista flavicoma,FORM
Cassia chamaecrista,5616958,Cassia chamaecrista glabrescens,FORM
Cassia chamaecrista,7358589,Cassia chamaecrista incana,FORM
Helianthus scaberrimus,3119135,Helianthus scaberrimus,SPECIES
Helianthus scaberrimus,8273742,Helianthus scaberrimus,SPECIES
Helianthus scaberrimus,7504515,Helianthus scaberrimus,SPECIES
Helianthus scaberrimus,8119168,Helianthus scaberrimus subrhomboideus,VARIETY
Helianthus scaberrimus,7176891,Helianthus scaberrimus scaberrimus,VARIETY
Aster paniculatus,7930481,Aster paniculatus,SPECIES
Aster paniculatus,5406324,Aster paniculatus,SPECIES
Aster paniculatus,8076717,Aster paniculatus,SPECIES
Aster paniculatus,7860691,Aster paniculatus,SPECIES
Aster paniculatus,7941335,Aster paniculatus,SPECIES
Aster paniculatus,7981793,Aster paniculatus,SPECIES
Aster paniculatus,8066155,Aster paniculatus,SPECIES
Aster paniculatus,5692460,Aster paniculatus bellidiflorus,VARIETY
Aster paniculatus,9824444,Aster paniculatus paniculatus,VARIETY
Aster paniculatus,5692464,Aster paniculatus acutidens,VARIETY
Aster salicifolius,8378772,Aster salicifolius,SPECIES
Aster salicifolius,5406343,Aster salicifolius,SPECIES
Aster salicifolius,7388527,Aster salicifolius,SPECIES
Aster salicifolius,7663797,Aster salicifolius,SPECIES
Aster salicifolius,8174919,Aster salicifolius,SPECIES
Aster salicifolius,5691722,Aster salicifolius subasper,VARIETY
Aster salicifolius,5691739,Aster salicifolius obliquus,FORM
Aster salicifolius,7806818,Aster salicifolius coerulescens,VARIETY
Aster salicifolius,5691742,Aster salicifolius coerulescens,FORM
